682,Travis Kelce,TE,KC,176.4,228.3,280.2,0,0,0,0.0,0.0,1,3,0.0,142,104,1252,8.7
683,Mark Andrews,TE,BAL,164.5,212.9,261.2,0,0,0,0.0,0.0,0,0,0.0,136,97,1165,8.2
684,George Kittle,TE,SF,138.6,180.2,221.7,0,0,0,0.0,0.0,2,7,0.1,111,83,1019,6.2
685,Dalton Schultz,TE,DAL,124.1,167.5,210.9,0,0,0,0.0,0.0,0,0,0.0,114,87,885,6.0
686,Kyle Pitts,TE,ATL,124.0,161.3,198.5,0,0,0,0.0,0.0,0,0,0.0,119,75,965,4.7
687,Darren Waller,TE,LV,119.7,158.1,196.6,0,0,0,0.0,0.0,0,0,0.0,112,77,873,5.5
688,Dallas Goedert,TE,PHI,118.6,154.7,190.8,0,0,0,0.0,0.0,0,0,0.0,96,72,870,5.5
689,T.J. Hockenson,TE,DET,109.2,148.5,187.9,0,0,0,0.0,0.0,0,0,0.0,115,79,795,5.0
690,Zach Ertz,TE,ARI,105.3,139.7,174.1,0,0,0,0.0,0.0,1,3,0.0,106,69,719,5.6
691,Dawson Knox,TE,BUF,99.6,127.1,154.6,0,0,0,0.0,0.0,0,0,0.0,85,55,646,6.0
692,David Njoku,TE,CLE,97.2,125.5,153.9,0,0,0,0.0,0.0,1,4,0.0,81,57,688,4.7
693,Noah Fant,TE,SEA,92.8,127.3,161.8,0,0,0,0.0,0.0,0,0,0.0,96,69,710,3.7
694,Austin Hooper,TE,TEN,92.7,122.8,152.9,0,0,0,0.0,0.0,0,0,0.0,92,60,628,5.0
695,Tyler Higbee,TE,LAR,90.9,122.1,153.2,0,0,0,0.0,0.0,0,0,0.0,86,62,632,4.7
696,Albert Okwuegbunam,TE,DEN,90.8,120.7,150.7,0,0,0,0.0,0.0,0,0,0.0,78,60,654,4.4
697,Cole Kmet,TE,CHI,90.4,122.3,154.3,0,0,0,0.0,0.0,1,3,0.0,103,64,658,4.2
698,Hunter Henry,TE,NE,90.2,116.9,143.6,0,0,0,0.0,0.0,0,0,0.0,82,53,604,5.0
699,Gerald Everett,TE,LAC,90.2,118.8,147.5,0,0,0,0.0,0.0,3,11,0.1,82,57,590,5.1
700,Irv Smith Jr.,TE,MIN,87.9,117.4,146.9,0,0,0,0.0,0.0,0,0,0.0,81,59,653,3.9
701,Mike Gesicki,TE,MIA,82.5,107.9,133.3,0,0,0,0.0,0.0,0,0,0.0,79,51,594,3.9
702,Taysom Hill,TE,NO,79.9,93.8,107.7,0,0,0,0.0,0.0,47,258,1.6,46,28,339,1.9
703,Cameron Brate,TE,TB,74.4,96.3,118.2,0,0,0,0.0,0.0,0,0,0.0,72,44,452,4.9
704,Pat Freiermuth,TE,PIT,70.8,100.5,130.2,0,0,0,0.0,0.0,0,0,0.0,77,59,497,3.7
705,Brevin Jordan,TE,HOU,67.2,94.8,122.4,0,0,0,0.0,0.0,0,0,0.0,86,55,471,3.5
706,Ricky Seals-Jones,TE,NYG,64.1,83.7,103.3,0,0,0,0.0,0.0,0,0,0.0,59,39,435,3.6
707,Jonnu Smith,TE,NE,63.3,83.2,103.0,0,0,0,0.0,0.0,5,25,0.2,62,40,414,3.1
708,Hayden Hurst,TE,CIN,58.9,79.6,100.3,0,0,0,0.0,0.0,0,0,0.0,63,41,426,2.9
709,Mo Alie-Cox,TE,IND,57.5,74.4,91.3,0,0,0,0.0,0.0,0,0,0.0,50,34,401,3.0
710,Dan Arnold,TE,JAC,56.7,74.4,92.1,0,0,0,0.0,0.0,0,0,0.0,55,35,446,2.1
711,Josiah Deguara,TE,GB,56.5,74.9,93.3,0,0,0,0.0,0.0,0,0,0.0,58,37,390,3.0
712,Geoff Swaim,TE,TEN,56.1,77.9,99.7,0,0,0,0.0,0.0,0,0,0.0,65,44,386,3.0
713,Evan Engram,TE,JAC,52.4,70.5,88.5,0,0,0,0.0,0.0,1,4,0.0,63,36,386,2.3
714,Logan Thomas,TE,WAS,50.5,66.7,82.9,0,0,0,0.0,0.0,0,0,0.0,48,32,345,2.8
715,C.J. Uzomah,TE,NYJ,49.2,66.2,83.2,0,0,0,0.0,0.0,0,0,0.0,49,34,345,2.5
716,Robert Tonyan Jr.,TE,GB,48.6,64.5,80.6,0,0,0,0.0,0.0,0,0,0.0,47,32,350,2.3
717,Greg Dulcich,TE,DEN,45.9,60.0,74.1,0,0,0,0.0,0.0,0,0,0.0,47,28,343,2.0
718,Anthony Firkser,TE,ATL,45.8,63.8,81.8,0,0,0,0.0,0.0,0,0,0.0,52,36,341,2.0
719,Pharaoh Brown,TE,HOU,45.4,63.6,81.8,0,0,0,0.0,0.0,0,0,0.0,55,36,353,1.8
720,Harrison Bryant,TE,CLE,44.4,58.3,72.2,0,0,0,0.0,0.0,0,0,0.0,42,28,306,2.4
721,Tyler Conklin,TE,NYJ,43.0,58.9,74.8,0,0,0,0.0,0.0,0,0,0.0,50,32,312,2.1
722,Donald Parham,TE,LAC,40.4,51.8,63.2,0,0,0,0.0,0.0,0,0,0.0,34,23,262,2.4
723,Jordan Akins,TE,NYG,39.3,52.8,66.3,0,0,0,0.0,0.0,1,3,0.0,39,27,280,1.9
724,Jelani Woods,TE,IND,37.0,48.3,59.6,0,0,0,0.0,0.0,0,0,0.0,38,23,275,1.6
725,Tommy Tremble,TE,CAR,36.2,48.8,61.5,0,0,0,0.0,0.0,2,6,0.1,44,25,240,1.9
726,Ryan Griffin,TE,CHI,35.9,48.8,61.8,0,0,0,0.0,0.0,0,0,0.0,42,26,257,1.8
727,Adam Trautman,TE,NO,35.6,48.8,62.0,0,0,0,0.0,0.0,0,0,0.0,40,26,264,1.6
728,Cade Otton,TE,TB,35.2,45.8,56.5,0,0,0,0.0,0.0,0,0,0.0,36,21,260,1.6
729,Johnny Mundt,TE,MIN,34.3,45.6,57.0,0,0,0,0.0,0.0,0,0,0.0,32,23,240,1.8
730,O.J. Howard,TE,BUF,31.3,40.9,50.5,0,0,0,0.0,0.0,0,0,0.0,29,19,218,1.6
731,Durham Smythe,TE,MIA,31.1,42.1,53.0,0,0,0,0.0,0.0,2,9,0.1,30,22,208,1.5
732,Ian Thomas,TE,CAR,30.2,40.6,51.1,0,0,0,0.0,0.0,0,0,0.0,37,21,217,1.5
733,Will Dissly,TE,SEA,28.3,38.9,49.4,0,0,0,0.0,0.0,0,0,0.0,31,21,217,1.2
734,John Bates,TE,WAS,27.5,37.8,48.0,0,0,0,0.0,0.0,0,0,0.0,30,20,205,1.3
735,Josh Oliver,TE,BAL,27.5,37.3,47.1,0,0,0,0.0,0.0,0,0,0.0,34,20,186,1.6
736,Foster Moreau,TE,LV,26.5,34.5,42.5,0,0,0,0.0,0.0,0,0,0.0,25,16,195,1.2
737,Trey McBride,TE,ARI,25.2,32.9,40.6,0,0,0,0.0,0.0,0,0,0.0,26,15,188,1.1
738,Kylen Granson,TE,IND,24.4,33.4,42.5,0,0,0,0.0,0.0,0,0,0.0,27,18,163,1.4
739,Zach Gentry,TE,PIT,22.6,30.7,38.8,0,0,0,0.0,0.0,0,0,0.0,22,16,162,1.1
740,Eric Tomlinson,TE,DEN,21.9,28.7,35.5,0,0,0,0.0,0.0,0,0,0.0,21,14,144,1.3
741,Blake Bell,TE,KC,21.2,28.1,35.0,0,0,0,0.0,0.0,3,11,0.1,21,14,138,0.9
742,Drew Sample,TE,CIN,20.1,28.9,37.6,0,0,0,0.0,0.0,0,0,0.0,26,18,156,0.8
743,Jeremy Sprinkle,TE,DAL,18.2,24.5,30.7,0,0,0,0.0,0.0,0,0,0.0,19,13,122,1.0
744,Antony Auclair,TE,HOU,16.3,22.3,28.2,0,0,0,0.0,0.0,0,0,0.0,18,12,118,0.8
745,Ross Dwelley,TE,SF,16.2,21.4,26.6,0,0,0,0.0,0.0,0,0,0.0,15,10,114,0.8
746,Miller Forristall,TE,CLE,16.1,22.0,27.8,0,0,0,0.0,0.0,0,0,0.0,18,12,121,0.7
747,Tre McKitty,TE,LAC,15.3,20.6,26.0,0,0,0,0.0,0.0,0,0,0.0,16,11,110,0.7
748,Daniel Bellinger,TE,NYG,13.9,18.3,22.7,0,0,0,0.0,0.0,0,0,0.0,15,9,106,0.6
749,Jack Stoll,TE,PHI,13.8,18.9,23.9,0,0,0,0.0,0.0,0,0,0.0,16,10,90,0.8
750,Adam Shaheen,TE,MIA,13.6,17.8,22.0,0,0,0,0.0,0.0,0,0,0.0,13,8,86,0.8
751,Kyle Rudolph,TE,TB,12.8,16.8,20.8,0,0,0,0.0,0.0,0,0,0.0,11,8,86,0.7
752,Chris Manhertz,TE,JAC,12.6,17.5,22.4,0,0,0,0.0,0.0,0,0,0.0,16,10,97,0.5
753,Jeremy Ruckert,TE,NYJ,12.2,16.1,20.0,0,0,0,0.0,0.0,0,0,0.0,13,8,95,0.5
754,Kendall Blanton,TE,LAR,11.8,16.3,20.7,0,0,0,0.0,0.0,0,0,0.0,13,9,79,0.7
755,Kevin Rader,TE,PIT,10.1,13.9,17.7,0,0,0,0.0,0.0,0,0,0.0,12,8,75,0.4
756,Juwan Johnson,TE,NO,9.6,12.4,15.1,0,0,0,0.0,0.0,0,0,0.0,9,6,61,0.6
757,Nick Boyle,TE,BAL,9.5,12.4,15.3,0,0,0,0.0,0.0,0,0,0.0,8,6,57,0.7
758,James O’Shaughnessy,TE,CHI,9.2,12.5,15.7,0,0,0,0.0,0.0,0,0,0.0,10,7,68,0.4
759,Marcedes Lewis,TE,GB,9.2,12.5,15.8,0,0,0,0.0,0.0,0,0,0.0,9,7,64,0.5
760,Joe Fortson,TE,KC,7.7,10.0,12.3,0,0,0,0.0,0.0,0,0,0.0,7,5,44,0.6
761,Luke Farrell,TE,JAC,7.4,10.5,13.5,0,0,0,0.0,0.0,0,0,0.0,10,6,55,0.3
762,Parker Hesse,TE,ATL,7.2,10.2,13.1,0,0,0,0.0,0.0,0,0,0.0,9,6,53,0.3
763,Tyler Davis,TE,GB,7.2,9.8,12.2,0,0,0,0.0,0.0,0,0,0.0,8,5,51,0.4
764,Dominique Dafney,TE,GB,7.0,9.4,11.8,0,0,0,0.0,0.0,0,0,0.0,8,5,51,0.3
765,Tyler Kroft,TE,SF,6.7,8.9,11.1,0,0,0,0.0,0.0,0,0,0.0,7,4,48,0.3
766,Garrett Griffin,TE,DET,6.6,9.3,11.9,0,0,0,0.0,0.0,0,0,0.0,8,5,50,0.3
767,J.P. Holtz,TE,NO,6.1,8.3,10.4,0,0,0,0.0,0.0,0,0,0.0,7,4,45,0.3
768,Nick Vannett,TE,NO,6.0,8.1,10.1,0,0,0,0.0,0.0,0,0,0.0,6,4,42,0.3
769,Sammis Reyes,TE,WAS,5.4,7.3,9.1,0,0,0,0.0,0.0,0,0,0.0,6,4,39,0.3
770,Shane Zylstra,TE,DET,5.4,7.5,9.6,0,0,0,0.0,0.0,0,0,0.0,7,4,38,0.3
771,Tommy Hudson,TE,TEN,4.9,6.8,8.6,0,0,0,0.0,0.0,0,0,0.0,6,4,36,0.2
772,Brock Wright,TE,DET,4.6,6.3,8.0,0,0,0,0.0,0.0,0,0,0.0,5,3,31,0.3
773,Stephen Anderson,TE,ARI,4.6,6.3,8.1,0,0,0,0.0,0.0,0,0,0.0,5,4,35,0.2
774,Charlie Kolar,TE,BAL,4.5,5.8,7.1,0,0,0,0.0,0.0,0,0,0.0,4,3,32,0.2
775,Brayden Lenius,TE,ATL,4.5,5.9,7.3,0,0,0,0.0,0.0,0,0,0.0,5,3,35,0.2
776,Tucker Fisk,TE,ATL,4.5,5.9,7.3,0,0,0,0.0,0.0,0,0,0.0,5,3,35,0.2
777,Isaiah Likely,TE,BAL,4.5,5.8,7.1,0,0,0,0.0,0.0,0,0,0.0,4,3,32,0.2
778,John FitzPatrick,TE,ATL,4.5,5.9,7.3,0,0,0,0.0,0.0,0,0,0.0,5,3,35,0.2
779,Ben Ellefson,TE,MIN,4.4,5.8,7.3,0,0,0,0.0,0.0,0,0,0.0,4,3,31,0.2
780,Giovanni Ricci,TE,CAR,4.3,5.7,7.1,0,0,0,0.0,0.0,0,0,0.0,5,3,28,0.3
781,Colin Thompson,TE,CAR,4.2,5.7,7.2,0,0,0,0.0,0.0,0,0,0.0,5,3,31,0.2
782,Antonio Gandy-Golden,TE,WAS,4.2,5.5,6.8,0,0,0,0.0,0.0,0,0,0.0,4,3,31,0.2
783,Jordan Franks,TE,KC,4.1,5.3,6.5,0,0,0,0.0,0.0,0,0,0.0,4,2,29,0.2
784,Sean McKeon,TE,DAL,4.0,5.5,7.0,0,0,0,0.0,0.0,0,0,0.0,5,3,27,0.2
785,Deon Yelder,TE,ARI,4.0,5.7,7.2,0,0,0,0.0,0.0,0,0,0.0,5,3,30,0.2
786,Stephen Sullivan,TE,CAR,3.9,5.4,6.8,0,0,0,0.0,0.0,0,0,0.0,5,3,29,0.2
787,Cole Turner,TE,WAS,3.7,4.8,6.0,0,0,0,0.0,0.0,0,0,0.0,4,2,27,0.2
788,Noah Gray,TE,KC,3.7,5.0,6.2,0,0,0,0.0,0.0,0,0,0.0,4,2,20,0.3
789,Armani Rogers,TE,WAS,3.7,4.8,6.0,0,0,0,0.0,0.0,0,0,0.0,4,2,27,0.2
790,Devin Asiasi,TE,NE,3.7,5.0,6.3,0,0,0,0.0,0.0,0,0,0.0,4,3,27,0.2
791,Curtis Hodges,TE,WAS,3.7,4.8,6.0,0,0,0,0.0,0.0,0,0,0.0,4,2,27,0.2
792,Connor Heyward,TE,PIT,3.6,4.7,5.8,0,0,0,0.0,0.0,0,0,0.0,4,2,28,0.1
793,Ko Kieft,TE,TB,3.5,4.5,5.6,0,0,0,0.0,0.0,0,0,0.0,3,2,26,0.2
794,Alize Mack,TE,GB,3.5,4.8,6.1,0,0,0,0.0,0.0,0,0,0.0,4,3,26,0.2
795,Ben Beise,TE,TB,3.5,4.5,5.6,0,0,0,0.0,0.0,0,0,0.0,3,2,26,0.2
796,JJ Howland,TE,TB,3.5,4.5,5.6,0,0,0,0.0,0.0,0,0,0.0,3,2,26,0.2
797,Jace Sternberger,TE,PIT,3.2,4.4,5.5,0,0,0,0.0,0.0,0,0,0.0,4,2,24,0.1
798,Andrew Ogletree,TE,IND,3.0,3.9,4.8,0,0,0,0.0,0.0,0,0,0.0,3,2,22,0.1
799,Michael Jacobson,TE,IND,3.0,3.9,4.8,0,0,0,0.0,0.0,0,0,0.0,3,2,22,0.1
800,Nikola Kalinic,TE,IND,3.0,3.9,4.8,0,0,0,0.0,0.0,0,0,0.0,3,2,22,0.1
801,Maxx Williams,TE,ARI,3.0,4.0,5.1,0,0,0,0.0,0.0,0,0,0.0,3,2,23,0.1
802,J.J. Arcega-Whiteside,TE,PHI,2.9,3.7,4.5,0,0,0,0.0,0.0,0,0,0.0,3,2,22,0.1
803,Scotty Washington,TE,CIN,2.7,3.4,4.2,0,0,0,0.0,0.0,0,0,0.0,3,2,20,0.1
804,Justin Rigg,TE,CIN,2.5,3.3,4.0,0,0,0,0.0,0.0,0,0,0.0,3,2,19,0.1
805,Chigoziem Okonkwo,TE,TEN,2.5,3.3,4.1,0,0,0,0.0,0.0,0,0,0.0,3,2,19,0.1
806,Briley Moore,TE,TEN,2.5,3.3,4.1,0,0,0,0.0,0.0,0,0,0.0,3,2,19,0.1
807,Nick Eubanks,TE,CIN,2.5,3.3,4.0,0,0,0,0.0,0.0,0,0,0.0,3,2,19,0.1
808,Thomas Odukoya,TE,TEN,2.5,3.3,4.1,0,0,0,0.0,0.0,0,0,0.0,3,2,19,0.1
809,Josh Babicz,TE,CAR,2.4,3.2,3.9,0,0,0,0.0,0.0,0,0,0.0,2,2,18,0.1
810,Jacob Hollister,TE,LV,2.4,3.3,4.2,0,0,0,0.0,0.0,0,0,0.0,3,2,16,0.1
811,Jordan Matthews,TE,SF,2.4,3.1,3.8,0,0,0,0.0,0.0,0,0,0.0,2,1,18,0.1
812,Charlie Woerner,TE,SF,2.4,3.2,4.0,0,0,0,0.0,0.0,0,0,0.0,2,2,17,0.1
813,Jake Tonges,TE,CHI,2.4,3.1,3.8,0,0,0,0.0,0.0,0,0,0.0,2,1,18,0.1
814,Jared Scott,TE,CAR,2.4,3.2,3.9,0,0,0,0.0,0.0,0,0,0.0,2,2,18,0.1
815,Chase Allen,TE,CHI,2.4,3.1,3.8,0,0,0,0.0,0.0,0,0,0.0,2,1,18,0.1
816,Thaddeus Moss,TE,CIN,2.3,3.1,4.0,0,0,0,0.0,0.0,0,0,0.0,3,2,17,0.1
817,Devin Funchess,TE,DET,2.3,3.0,3.7,0,0,0,0.0,0.0,0,0,0.0,2,1,18,0.1
818,James Mitchell,TE,DET,2.3,3.0,3.7,0,0,0,0.0,0.0,0,0,0.0,2,1,18,0.1
819,Jake Ferguson,TE,DAL,2.3,3.1,3.8,0,0,0,0.0,0.0,0,0,0.0,2,1,17,0.1
820,Peyton Hendershot,TE,DAL,2.3,3.1,3.8,0,0,0,0.0,0.0,0,0,0.0,2,1,17,0.1
821,Ian Murphy-Bunting,TE,DAL,2.3,3.1,3.8,0,0,0,0.0,0.0,0,0,0.0,2,1,17,0.1
822,Derrick Deese Jr.,TE,DET,2.3,3.0,3.7,0,0,0,0.0,0.0,0,0,0.0,2,1,18,0.1
823,Nolan Givan,TE,DET,2.3,3.0,3.7,0,0,0,0.0,0.0,0,0,0.0,2,1,18,0.1
824,Nick Muse,TE,MIN,2.2,2.9,3.6,0,0,0,0.0,0.0,0,0,0.0,2,1,16,0.1
825,Zach Davidson,TE,MIN,2.1,2.8,3.6,0,0,0,0.0,0.0,0,0,0.0,2,1,15,0.1
826,Shaun Beyer,TE,MIN,2.1,2.8,3.6,0,0,0,0.0,0.0,0,0,0.0,2,1,15,0.1
827,Lucas Krull,TE,NO,2.1,2.8,3.4,0,0,0,0.0,0.0,0,0,0.0,2,1,16,0.1
828,Mark Vital,TE,KC,2.0,2.6,3.2,0,0,0,0.0,0.0,0,0,0.0,2,1,15,0.1
829,Brandon Dillon,TE,NO,1.9,2.5,3.3,0,0,0,0.0,0.0,0,0,0.0,2,1,13,0.1
830,Troy Fumagalli,TE,SF,1.9,2.6,3.3,0,0,0,0.0,0.0,0,0,0.0,2,1,14,0.1
831,Matt Sokol,TE,NE,1.9,2.5,3.2,0,0,0,0.0,0.0,0,0,0.0,2,1,14,0.1
832,Colby Parkinson,TE,SEA,1.9,2.6,3.3,0,0,0,0.0,0.0,0,0,0.0,2,1,14,0.1
833,Mitchell Wilcox,TE,CIN,1.8,2.6,3.3,0,0,0,0.0,0.0,0,0,0.0,2,1,14,0.1
834,Dalton Keene,TE,NE,1.8,2.5,3.2,0,0,0,0.0,0.0,0,0,0.0,2,1,13,0.1
835,David Wells,TE,ARI,1.7,2.3,2.9,0,0,0,0.0,0.0,0,0,0.0,2,1,12,0.1
836,Nick Bowers,TE,LV,1.6,2.1,2.7,0,0,0,0.0,0.0,0,0,0.0,2,1,11,0.1
837,Bernhard Seikovits,TE,ARI,1.5,2.0,2.4,0,0,0,0.0,0.0,0,0,0.0,2,1,11,0.1
838,Chris Pierce,TE,ARI,1.5,2.0,2.4,0,0,0,0.0,0.0,0,0,0.0,2,1,11,0.1
839,Jared Pinkney,TE,LAR,1.5,2.1,2.6,0,0,0,0.0,0.0,0,0,0.0,2,1,11,0.1
840,Brycen Hopkins,TE,LAR,1.5,2.1,2.6,0,0,0,0.0,0.0,0,0,0.0,2,1,11,0.1
841,Richard Rodgers,TE,PHI,1.5,2.0,2.4,0,0,0,0.0,0.0,0,0,0.0,1,1,10,0.1
842,Eric Saubert,TE,DEN,1.3,1.8,2.3,0,0,0,0.0,0.0,0,0,0.0,2,1,9,0.1
843,Tyler Mabry,TE,SEA,1.3,1.8,2.3,0,0,0,0.0,0.0,0,0,0.0,2,1,10,0.1
844,Cade Brewer,TE,SEA,1.1,1.4,1.8,0,0,0,0.0,0.0,0,0,0.0,1,1,9,0.0
845,Dylan Soehner,TE,NO,1.1,1.5,2.0,0,0,0,0.0,0.0,0,0,0.0,1,1,8,0.1
846,Chris Myarick,TE,NYG,1.1,1.5,1.9,0,0,0,0.0,0.0,0,0,0.0,1,1,8,0.1
847,Grant Calcaterra,TE,PHI,1.0,1.3,1.6,0,0,0,0.0,0.0,0,0,0.0,1,1,7,0.0
848,Erik Krommenhoek,TE,LAC,1.0,1.3,1.6,0,0,0,0.0,0.0,0,0,0.0,1,1,7,0.0
849,Tommy Sweeney,TE,BUF,0.9,1.2,1.6,0,0,0,0.0,0.0,0,0,0.0,1,1,6,0.1
850,Tanner Hudson,TE,SF,0.9,1.2,1.5,0,0,0,0.0,0.0,0,0,0.0,1,1,6,0.0
851,Andrew Beck,TE,DEN,0.9,1.3,1.6,0,0,0,0.0,0.0,0,0,0.0,1,1,7,0.0
852,Tyree Jackson,TE,PHI,0.9,1.2,1.5,0,0,0,0.0,0.0,0,0,0.0,1,1,6,0.1
853,Stone Smartt,TE,LAC,0.8,1.1,1.3,0,0,0,0.0,0.0,0,0,0.0,1,0,6,0.0
854,Noah Togiai,TE,PHI,0.8,1.1,1.4,0,0,0,0.0,0.0,0,0,0.0,1,1,6,0.0
855,Jeremiah Hall,TE,NYG,0.2,0.3,0.3,0,0,0,0.0,0.0,0,0,0.0,0,0,2,0.0
856,Andre Miller,TE,NYG,0.2,0.3,0.3,0,0,0,0.0,0.0,0,0,0.0,0,0,2,0.0
857,Austin Allen,TE,NYG,0.2,0.3,0.3,0,0,0,0.0,0.0,0,0,0.0,0,0,2,0.0
858,Tyler Bass,K,BUF,144.5,144.5,144.5,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
859,Ryan Succop,K,TB,143.5,143.5,143.5,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
860,Harrison Butker,K,KC,142.6,142.6,142.6,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
861,Matt Gay,K,LAR,142.0,142.0,142.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
862,Dustin Hopkins,K,LAC,141.2,141.2,141.2,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
863,Gabe Brkic,K,GB,141.0,141.0,141.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
864,Jonathan Garibay,K,DAL,138.8,138.8,138.8,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
865,Evan McPherson,K,CIN,137.7,137.7,137.7,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
866,Jake Elliott,K,PHI,137.3,137.3,137.3,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
867,Justin Tucker,K,BAL,137.2,137.2,137.2,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
868,Robbie Gould,K,SF,137.0,137.0,137.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
869,Rodrigo Blankenship,K,IND,136.6,136.6,136.6,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
870,Greg Joseph,K,MIN,136.0,136.0,136.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
871,Matt Prater,K,ARI,135.6,135.6,135.6,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
872,Randy Bullock,K,TEN,135.3,135.3,135.3,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
873,Daniel Carlson,K,LV,134.7,134.7,134.7,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
874,Brandon McManus,K,DEN,134.2,134.2,134.2,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
875,Jason Sanders,K,MIA,133.2,133.2,133.2,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
876,Nick Folk,K,NE,133.1,133.1,133.1,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
877,Joey Slye,K,WAS,132.3,132.3,132.3,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
878,Cade York,K,CLE,132.2,132.2,132.2,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
879,Wil Lutz,K,NO,131.0,131.0,131.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
880,Graham Gano,K,NYG,127.5,127.5,127.5,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
881,Zane Gonzalez,K,CAR,127.4,127.4,127.4,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
882,Austin Seibert,K,DET,127.3,127.3,127.3,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
883,Chris Boswell,K,PIT,127.2,127.2,127.2,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
884,Cairo Santos,K,CHI,126.2,126.2,126.2,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
885,Greg Zuerlein,K,NYJ,125.5,125.5,125.5,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
886,Ryan Santoso,K,JAC,125.3,125.3,125.3,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
887,Younghoe Koo,K,ATL,123.9,123.9,123.9,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
888,Jason Myers,K,SEA,123.6,123.6,123.6,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
889,Ka’imi Fairbairn,K,HOU,121.4,121.4,121.4,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
890,TB Defense,DEF,TB,115.0,115.0,115.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
891,BAL Defense,DEF,BAL,112.5,112.5,112.5,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
892,CIN Defense,DEF,CIN,109.0,109.0,109.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
893,SF Defense,DEF,SF,106.5,106.5,106.5,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
894,LAR Defense,DEF,LAR,103.8,103.8,103.8,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
895,PHI Defense,DEF,PHI,103.0,103.0,103.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
896,BUF Defense,DEF,BUF,102.5,102.5,102.5,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
897,MIA Defense,DEF,MIA,102.2,102.2,102.2,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
898,NO Defense,DEF,NO,101.1,101.1,101.1,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
899,IND Defense,DEF,IND,100.4,100.4,100.4,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
900,LAC Defense,DEF,LAC,100.2,100.2,100.2,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
901,DEN Defense,DEF,DEN,99.8,99.8,99.8,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
902,DAL Defense,DEF,DAL,99.7,99.7,99.7,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
903,CLE Defense,DEF,CLE,98.7,98.7,98.7,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
904,GB Defense,DEF,GB,98.2,98.2,98.2,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
905,WAS Defense,DEF,WAS,97.1,97.1,97.1,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
906,ARI Defense,DEF,ARI,96.1,96.1,96.1,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
907,PIT Defense,DEF,PIT,96.1,96.1,96.1,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
908,KC Defense,DEF,KC,95.1,95.1,95.1,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
909,CAR Defense,DEF,CAR,93.7,93.7,93.7,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0
